lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase
L01341,CHUCK_06,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L00976,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01624,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01203,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01210,CHUCK_08,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01487,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02218,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L00902,CHUCK_07,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02507,CHUCK_08,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02049,CHUCK_01,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02188,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02862,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L02448,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02216,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00011,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02763,CHUCK_03,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00553,CHUCK_09,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L01252,CHUCK_10,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L01560,CHUCK_09,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02478,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01125,CHUCK_09,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01693,CHUCK_06,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02653,CHUCK_03,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02780,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L00450,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00927,CHUCK_02,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01500,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02327,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00879,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00183,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01758,CHUCK_01,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L00547,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00167,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00061,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L01794,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L01412,CHUCK_08,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01678,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02175,CHUCK_02,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02916,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L00794,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,1,tibio
L02400,CHUCK_06,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01892,CHUCK_04,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,1,frio
L01296,CHUCK_02,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01281,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02579,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00438,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L00706,CHUCK_10,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02747,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01408,CHUCK_07,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02542,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01092,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00736,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00165,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00831,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L00723,CHUCK_10,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02346,CHUCK_09,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L01607,CHUCK_06,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00053,CHUCK_08,te comparto los beneficios para tu caso de uso.,consulta_producto,1,frio
L00157,CHUCK_03,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00381,CHUCK_05,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00920,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02093,CHUCK_06,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02730,CHUCK_08,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02690,CHUCK_09,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00847,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00432,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L00190,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00299,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00226,CHUCK_05,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02277,CHUCK_06,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00994,CHUCK_02,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02640,CHUCK_09,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01709,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01128,CHUCK_08,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L00333,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00680,CHUCK_08,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,1,frio
L00572,CHUCK_06,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02852,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00424,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00541,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00858,CHUCK_03,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00923,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02644,CHUCK_04,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L00493,CHUCK_04,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L00104,CHUCK_08,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01683,CHUCK_05,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01098,CHUCK_03,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L01332,CHUCK_08,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L01523,CHUCK_06,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L01214,CHUCK_01,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L00649,CHUCK_02,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01083,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00623,CHUCK_06,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L01066,CHUCK_04,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L00368,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02632,CHUCK_02,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L02749,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02119,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01789,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01981,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L01612,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00744,CHUCK_01,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02272,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02402,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01219,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01831,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio
L02395,CHUCK_07,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02745,CHUCK_01,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01371,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02031,CHUCK_08,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00233,CHUCK_01,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L00055,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01989,CHUCK_08,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L00864,CHUCK_06,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L01996,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,1,tibio
L01320,CHUCK_02,retomo la conversacion para ayudarte con la decision.,seguimiento,1,tibio
L02006,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02437,CHUCK_08,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01533,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00725,CHUCK_08,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01263,CHUCK_05,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02362,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L00978,CHUCK_02,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01516,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L00119,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02925,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02217,CHUCK_03,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02733,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L01307,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00260,CHUCK_10,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L01919,CHUCK_09,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00317,CHUCK_02,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00534,CHUCK_01,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00675,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L01009,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01963,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00704,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,1,tibio
L01790,CHUCK_02,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02939,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02141,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01082,CHUCK_05,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01510,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01437,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02671,CHUCK_07,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00965,CHUCK_08,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02133,CHUCK_08,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02235,CHUCK_08,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,1,frio
L02186,CHUCK_01,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00514,CHUCK_02,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00574,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,tibio
L00542,CHUCK_09,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01329,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01724,CHUCK_02,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L00684,CHUCK_01,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L02667,CHUCK_03,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00671,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02624,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01573,CHUCK_05,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L00946,CHUCK_03,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L02169,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00966,CHUCK_01,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,1,tibio
L02923,CHUCK_02,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02204,CHUCK_05,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L01524,CHUCK_06,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00497,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L02531,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02710,CHUCK_09,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02004,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L02717,CHUCK_09,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02830,CHUCK_05,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00384,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02463,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
